OA Code,LA Name,Region Name,OAC11UK0039
E00050351,Sandwell,West Midlands,10.6164383561644,
E00158307,Nuneaton and Bedworth,West Midlands,19.634703196347,
E00050359,Sandwell,West Midlands,13.1578947368421,
E00168304,Nuneaton and Bedworth,West Midlands,6.86274509803922,
E00158385,Nuneaton and Bedworth,West Midlands,31.2714776632302,
E00052365,Walsall,West Midlands,10.4294478527607,
E00052362,Walsall,West Midlands,16.2790697674419,
E00158383,Nuneaton and Bedworth,West Midlands,21.4788732394366,
E00158302,Nuneaton and Bedworth,West Midlands,12.6016260162602,
E00052363,Walsall,West Midlands,8.86524822695035,
E00158304,Nuneaton and Bedworth,West Midlands,35,
E00052368,Walsall,West Midlands,11.304347826087,
E00158382,Nuneaton and Bedworth,West Midlands,19.3236714975845,
E00158303,Nuneaton and Bedworth,West Midlands,11.8721461187215,
E00158384,Nuneaton and Bedworth,West Midlands,17.9166666666667,
E00158300,Nuneaton and Bedworth,West Midlands,17.9310344827586,
E00158381,Nuneaton and Bedworth,West Midlands,9.61538461538462,
E00050354,Sandwell,West Midlands,28.9285714285714,
E00158305,Nuneaton and Bedworth,West Midlands,33.3333333333333,
E00158380,Nuneaton and Bedworth,West Midlands,19.6787148594378,
E00158389,Nuneaton and Bedworth,West Midlands,28.0632411067194,
E00158387,Nuneaton and Bedworth,West Midlands,27.0588235294118,
E00158306,Nuneaton and Bedworth,West Midlands,36.4516129032258,
E00048304,Coventry,West Midlands,15.4867256637168,
E00158308,Nuneaton and Bedworth,West Midlands,28.0612244897959,
E00048385,Coventry,West Midlands,32.2475570032573,
E00158386,Nuneaton and Bedworth,West Midlands,12.4463519313305,
E00049366,Dudley,West Midlands,10.7407407407407,
E00158388,Nuneaton and Bedworth,West Midlands,29.4354838709677,
E00168253,Walsall,West Midlands,16.1290322580645,
E00158309,Nuneaton and Bedworth,West Midlands,12.1338912133891,
E00168255,Walsall,West Midlands,13.1687242798354,
E00168258,Walsall,West Midlands,42.3529411764706,
E00049365,Dudley,West Midlands,13.2,
E00168259,Walsall,West Midlands,42.2459893048128,
E00158254,North Warwickshire,West Midlands,21.3178294573643,
E00158255,North Warwickshire,West Midlands,26.8398268398268,
E00048250,Coventry,West Midlands,5.79710144927536,
E00052200,Walsall,West Midlands,35.4632587859425,
E00158258,North Warwickshire,West Midlands,25.5102040816327,
E00052201,Walsall,West Midlands,35.9322033898305,
E00050264,Sandwell,West Midlands,10.0917431192661,
E00158250,North Warwickshire,West Midlands,26.5957446808511,
E00049287,Dudley,West Midlands,9.52380952380952,
E00158251,North Warwickshire,West Midlands,23.4309623430962,
E00158259,North Warwickshire,West Midlands,29.1497975708502,
E00049206,Dudley,West Midlands,26.4367816091954,
E00052557,Walsall,West Midlands,10.9154929577465,
E00052206,Walsall,West Midlands,33.3333333333333,
E00158256,North Warwickshire,West Midlands,22.7979274611399,
E00052554,Walsall,West Midlands,4.31034482758621,
E00048259,Coventry,West Midlands,9.6,
E00052555,Walsall,West Midlands,8.16993464052288,
E00049555,Dudley,West Midlands,16.25,
E00052552,Walsall,West Midlands,13.013698630137,
E00052553,Walsall,West Midlands,10.8433734939759,
E00050586,Sandwell,West Midlands,15.2671755725191,
E00050585,Sandwell,West Midlands,8.11808118081181,
E00049552,Dudley,West Midlands,11.1553784860558,
E00050504,Sandwell,West Midlands,7.47663551401869,
E00050505,Sandwell,West Midlands,11.7647058823529,
E00052466,Walsall,West Midlands,20,
E00049553,Dudley,West Midlands,24.2647058823529,
E00052467,Walsall,West Midlands,36.6863905325444,
E00052464,Walsall,West Midlands,22.9390681003584,
E00050584,Sandwell,West Midlands,18.9873417721519,
E00050582,Sandwell,West Midlands,21.2014134275618,
E00049550,Dudley,West Midlands,14.8648648648649,
E00050503,Sandwell,West Midlands,7.31707317073171,
E00052465,Walsall,West Midlands,24.5847176079734,
E00052463,Walsall,West Midlands,20.1520912547529,
E00050581,Sandwell,West Midlands,12.5954198473282,
E00049551,Dudley,West Midlands,27.0992366412214,
E00050509,Sandwell,West Midlands,8.74125874125874,
E00052461,Walsall,West Midlands,26.2987012987013,
E00049559,Dudley,West Midlands,25.3731343283582,
E00050456,Sandwell,West Midlands,21.7213114754098,
E00048564,Coventry,West Midlands,22.7891156462585,
E00051402,Solihull,West Midlands,30.9090909090909,
E00049556,Dudley,West Midlands,21.2121212121212,
E00049557,Dudley,West Midlands,14.2307692307692,
E00052468,Walsall,West Midlands,25.1824817518248,
E00050455,Sandwell,West Midlands,22.5806451612903,
E00050452,Sandwell,West Midlands,8.33333333333333,
E00049554,Dudley,West Midlands,23.7113402061856,
E00049466,Dudley,West Midlands,20.8333333333333,
E00050453,Sandwell,West Midlands,10.5726872246696,
E00050450,Sandwell,West Midlands,31.8302387267904,
E00049467,Dudley,West Midlands,16.4609053497942,
E00050451,Sandwell,West Midlands,22.5806451612903,
E00049468,Dudley,West Midlands,14.1509433962264,
E00049464,Dudley,West Midlands,18.695652173913,
E00049469,Dudley,West Midlands,16.3934426229508,
E00050458,Sandwell,West Midlands,31.25,
E00049465,Dudley,West Midlands,24.9169435215947,
E00048401,Coventry,West Midlands,47.2636815920398,
E00049462,Dudley,West Midlands,18.5606060606061,
E00048480,Coventry,West Midlands,13.4831460674157,
E00050766,Sandwell,West Midlands,5.02092050209205,
E00049463,Dudley,West Midlands,7.2463768115942,
E00050764,Sandwell,West Midlands,6.47773279352227,
E00050762,Sandwell,West Midlands,6.32911392405063,
E00049706,Dudley,West Midlands,25,
E00049460,Dudley,West Midlands,24.2798353909465,
E00049787,Dudley,West Midlands,5.62248995983936,
E00049707,Dudley,West Midlands,19.2,
E00050763,Sandwell,West Midlands,4.43349753694581,
E00050760,Sandwell,West Midlands,3.07692307692308,
E00050768,Sandwell,West Midlands,3.38983050847458,
E00050769,Sandwell,West Midlands,4.48979591836735,
E00049786,Dudley,West Midlands,11.7424242424242,
E00049461,Dudley,West Midlands,8.82352941176471,
E00049784,Dudley,West Midlands,11.1553784860558,
E00049785,Dudley,West Midlands,11.2781954887218,
E00050601,Sandwell,West Midlands,18.2119205298013,
E00049704,Dudley,West Midlands,25.7936507936508,
E00049705,Dudley,West Midlands,16.597510373444,
E00049783,Dudley,West Midlands,7.56972111553785,
E00050689,Sandwell,West Midlands,17.4418604651163,
E00049702,Dudley,West Midlands,29.4776119402985,
E00049650,Dudley,West Midlands,12.1621621621622,
E00050608,Sandwell,West Midlands,17.5438596491228,
E00049782,Dudley,West Midlands,15.7894736842105,
E00049703,Dudley,West Midlands,19.7309417040359,
E00049658,Dudley,West Midlands,21.2355212355212,
E00050688,Sandwell,West Midlands,17.1206225680934,
E00049781,Dudley,West Midlands,11.7647058823529,
E00049700,Dudley,West Midlands,28.0936454849498,
E00050176,Dudley,West Midlands,18.8888888888889,
E00049780,Dudley,West Midlands,10.4868913857678,
E00050609,Sandwell,West Midlands,8.27586206896552,
E00049701,Dudley,West Midlands,14.4385026737968,
E00050177,Dudley,West Midlands,18.8235294117647,
E00050174,Dudley,West Midlands,21.5384615384615,
E00049656,Dudley,West Midlands,29.1338582677165,
E00050175,Dudley,West Midlands,19.6850393700787,
E00050602,Sandwell,West Midlands,21.9931271477663,
E00050172,Dudley,West Midlands,23.0434782608696,
E00049657,Dudley,West Midlands,25.2788104089219,
E00050173,Dudley,West Midlands,22.6244343891403,
E00050681,Sandwell,West Midlands,18.9189189189189,
E00050600,Sandwell,West Midlands,21.3197969543147,
E00049655,Dudley,West Midlands,29.0697674418605,
E00050680,Sandwell,West Midlands,14.0625,
E00050170,Dudley,West Midlands,25.5474452554745,
E00049652,Dudley,West Midlands,4.9645390070922,
E00050171,Dudley,West Midlands,26.6666666666667,
E00050178,Dudley,West Midlands,22.742474916388,
E00049939,Dudley,West Midlands,6.87022900763359,
E00050179,Dudley,West Midlands,18.8888888888889,
E00051073,Sandwell,West Midlands,16.1184210526316,
E00049199,Dudley,West Midlands,20.9876543209877,
E00049194,Dudley,West Midlands,15.1960784313725,
E00051070,Sandwell,West Midlands,15.7258064516129,
E00049193,Dudley,West Midlands,20.2312138728324,
E00049198,Dudley,West Midlands,14.2292490118577,
E00051071,Sandwell,West Midlands,15.3571428571429,
E00051078,Sandwell,West Midlands,5.04201680672269,
E00049112,Coventry,West Midlands,30.1020408163265,
E00049846,Dudley,West Midlands,30.7359307359307,
E00049192,Dudley,West Midlands,17.5355450236967,
E00050090,Dudley,West Midlands,22.3484848484848,
E00050011,Dudley,West Midlands,22.027972027972,
E00049938,Dudley,West Midlands,6.04651162790698,
E00049847,Dudley,West Midlands,9.88372093023256,
E00049190,Dudley,West Midlands,12.9032258064516,
E00050839,Sandwell,West Midlands,12.1661721068249,
E00050018,Dudley,West Midlands,19.1836734693878,
E00049844,Dudley,West Midlands,31.3008130081301,
E00050099,Dudley,West Midlands,34.1013824884793,
E00049842,Dudley,West Midlands,12.6582278481013,
E00050098,Dudley,West Midlands,20.2127659574468,
E00049843,Dudley,West Midlands,22.2222222222222,
E00049840,Dudley,West Midlands,26.7716535433071,
E00050019,Dudley,West Midlands,10.1382488479263,
E00052377,Walsall,West Midlands,20.3791469194313,
E00049848,Dudley,West Midlands,36.328125,
E00049841,Dudley,West Midlands,17.8137651821862,
E00049020,Coventry,West Midlands,22.1739130434783,
E00052374,Walsall,West Midlands,14.336917562724,
E00050320,Sandwell,West Midlands,10.3896103896104,
E00049849,Dudley,West Midlands,23.0125523012552,
E00052371,Walsall,West Midlands,16.4658634538153,
E00049375,Dudley,West Midlands,6.84410646387833,
E00050329,Sandwell,West Midlands,35.9430604982206,
E00050327,Sandwell,West Midlands,12,
E00049373,Dudley,West Midlands,14.2307692307692,
E00051390,Solihull,West Midlands,46.7391304347826,
E00052378,Walsall,West Midlands,7.64705882352941,
E00049370,Dudley,West Midlands,6.34920634920635,
E00049378,Dudley,West Midlands,5.46623794212219,
E00051311,Solihull,West Midlands,10.5726872246696,
E00050324,Sandwell,West Midlands,23.8970588235294,
E00049379,Dudley,West Midlands,9.32203389830508,
E00052379,Walsall,West Midlands,23.7918215613383,
E00172212,Coventry,West Midlands,11.5671641791045,
E00049376,Dudley,West Midlands,4.88888888888889,
E00050325,Sandwell,West Midlands,13.5531135531136,
E00049377,Dudley,West Midlands,13.1672597864769,
E00168223,Sandwell,West Midlands,12.5954198473282,
E00168220,Sandwell,West Midlands,39.63133640553,
E00049374,Dudley,West Midlands,4.27350427350427,
E00050323,Sandwell,West Midlands,3.52941176470588,
E00168221,Sandwell,West Midlands,13.4969325153374,
E00168227,Sandwell,West Midlands,30.4,
E00052216,Walsall,West Midlands,30.2325581395349,
E00168224,Sandwell,West Midlands,22.7272727272727,
E00168225,Sandwell,West Midlands,30.0319488817891,
E00050276,Sandwell,West Midlands,9.09090909090909,
E00050277,Sandwell,West Midlands,11.0266159695817,
E00052215,Walsall,West Midlands,22.1804511278195,
E00050274,Sandwell,West Midlands,9.85915492957746,
E00050275,Sandwell,West Midlands,10.2880658436214,
E00168229,Sandwell,West Midlands,23.4875444839858,
E00049213,Dudley,West Midlands,26.984126984127,
E00052211,Walsall,West Midlands,38.375350140056,
E00049291,Dudley,West Midlands,6.640625,
E00050272,Sandwell,West Midlands,13.5922330097087,
E00050273,Sandwell,West Midlands,12.0535714285714,
E00049210,Dudley,West Midlands,22.5,
E00049215,Dudley,West Midlands,29.7297297297297,
E00049290,Dudley,West Midlands,3.57142857142857,
E00050271,Sandwell,West Midlands,18.5365853658537,
E00049293,Dudley,West Midlands,8.50202429149797,
E00051225,Solihull,West Midlands,9.90990990990991,
E00049211,Dudley,West Midlands,29.1479820627803,
E00049299,Dudley,West Midlands,8.15217391304348,
E00049218,Dudley,West Midlands,24.406779661017,
E00049298,Dudley,West Midlands,3.76569037656904,
E00050278,Sandwell,West Midlands,9.16334661354582,
E00050279,Sandwell,West Midlands,10.9848484848485,
E00050514,Sandwell,West Midlands,11.0749185667752,
E00049219,Dudley,West Midlands,16.1290322580645,
E00049212,Dudley,West Midlands,16.2068965517241,
E00050518,Sandwell,West Midlands,5.46875,
E00050595,Sandwell,West Midlands,19.0082644628099,
E00050515,Sandwell,West Midlands,8.47457627118644,
E00050594,Sandwell,West Midlands,6.62650602409639,
E00048229,Coventry,West Midlands,20.9150326797386,
E00050593,Sandwell,West Midlands,9,
E00050512,Sandwell,West Midlands,9.65250965250965,
E00050599,Sandwell,West Midlands,10.4651162790698,
E00049524,Dudley,West Midlands,8.13008130081301,
E00049292,Dudley,West Midlands,6.31067961165049,
E00049525,Dudley,West Midlands,17.5,
E00050513,Sandwell,West Midlands,8.09716599190283,
E00050592,Sandwell,West Midlands,11.1731843575419,
E00049522,Dudley,West Midlands,20.5776173285199,
E00049528,Dudley,West Midlands,17.6470588235294,
E00049523,Dudley,West Midlands,9.31899641577061,
E00050510,Sandwell,West Midlands,11.2299465240642,
E00050591,Sandwell,West Midlands,8.7962962962963,
E00049520,Dudley,West Midlands,14.6153846153846,
E00049529,Dudley,West Midlands,5.64102564102564,
E00050774,Sandwell,West Midlands,19.4915254237288,
E00049521,Dudley,West Midlands,8.81226053639847,
E00050776,Sandwell,West Midlands,14.3968871595331,
E00050777,Sandwell,West Midlands,13.1578947368421,
E00050772,Sandwell,West Midlands,14.0969162995595,
E00048726,Coventry,West Midlands,14.4404332129964,
E00051724,Solihull,West Midlands,7.71812080536913,
E00048722,Coventry,West Midlands,9.23076923076923,
E00048723,Coventry,West Midlands,11.734693877551,
E00049795,Dudley,West Midlands,12.5,
E00048728,Coventry,West Midlands,10.8910891089109,
E00049717,Dudley,West Midlands,21.9512195121951,
E00049712,Dudley,West Midlands,25.6944444444444,
E00050778,Sandwell,West Midlands,10.2766798418972,
E00049793,Dudley,West Midlands,19.5744680851064,
E00049796,Dudley,West Midlands,12.7753303964758,
E00050779,Sandwell,West Midlands,9.77777777777778,
E00049714,Dudley,West Midlands,33.4545454545455,
E00049718,Dudley,West Midlands,17.3469387755102,
E00050617,Sandwell,West Midlands,9.92063492063492,
E00049799,Dudley,West Midlands,10.6796116504854,
E00049719,Dudley,West Midlands,44.2307692307692,
E00049627,Dudley,West Midlands,25.2032520325203,
E00050696,Sandwell,West Midlands,28.4090909090909,
E00050616,Sandwell,West Midlands,8.19672131147541,
E00050697,Sandwell,West Midlands,22.65625,
E00049798,Dudley,West Midlands,15.7692307692308,
E00050614,Sandwell,West Midlands,9.85915492957746,
E00049624,Dudley,West Midlands,13.2203389830508,
E00049625,Dudley,West Midlands,12.5475285171103,
E00049628,Dudley,West Midlands,24.5614035087719,
E00050695,Sandwell,West Midlands,18.8755020080321,
E00049622,Dudley,West Midlands,14.2857142857143,
E00049623,Dudley,West Midlands,16.5322580645161,
E00050694,Sandwell,West Midlands,23.1481481481481,
E00049620,Dudley,West Midlands,23.9852398523985,
E00050967,Sandwell,West Midlands,12.4600638977636,
E00050964,Sandwell,West Midlands,10.3585657370518,
E00050615,Sandwell,West Midlands,19.3548387096774,
E00050965,Sandwell,West Midlands,12.2605363984674,
E00049621,Dudley,West Midlands,14.4970414201183,
E00050962,Sandwell,West Midlands,15.3846153846154,
E00050693,Sandwell,West Midlands,23.4375,
E00050963,Sandwell,West Midlands,10.5058365758755,
E00050145,Dudley,West Midlands,18.3150183150183,
E00050143,Dudley,West Midlands,16.0337552742616,
E00050613,Sandwell,West Midlands,12,
E00050960,Sandwell,West Midlands,13.5746606334842,
E00050961,Sandwell,West Midlands,9.05660377358491,
E00050140,Dudley,West Midlands,17.1673819742489,
E00050692,Sandwell,West Midlands,12.4031007751938,
E00050147,Dudley,West Midlands,25.2293577981651,
E00050968,Sandwell,West Midlands,6.69291338582677,
E00050610,Sandwell,West Midlands,14.6443514644351,
E00050691,Sandwell,West Midlands,25.7309941520468,
E00048950,Coventry,West Midlands,43.579766536965,
E00050969,Sandwell,West Midlands,7.69230769230769,
E00050148,Dudley,West Midlands,27.6859504132231,
E00050611,Sandwell,West Midlands,16.4285714285714,
E00050149,Dudley,West Midlands,16.9421487603306,
E00049907,Dudley,West Midlands,10.6122448979592,
E00050690,Sandwell,West Midlands,12.0300751879699,
E00050618,Sandwell,West Midlands,12.8,
E00049986,Dudley,West Midlands,11.4406779661017,
E00049904,Dudley,West Midlands,10.077519379845,
E00050699,Sandwell,West Midlands,22.6890756302521,
E00049985,Dudley,West Midlands,15.3465346534653,
E00049981,Dudley,West Midlands,13.0890052356021,
E00049905,Dudley,West Midlands,11.7924528301887,
E00048677,Coventry,West Midlands,24.2798353909465,
E00049902,Dudley,West Midlands,7.84313725490196,
E00049900,Dudley,West Midlands,13.1313131313131,
E00049626,Dudley,West Midlands,28.5714285714286,
E00049980,Dudley,West Midlands,20.5761316872428,
E00049983,Dudley,West Midlands,9.74025974025974,
E00051866,Walsall,West Midlands,17.2932330827068,
E00049903,Dudley,West Midlands,12.779552715655,
E00049982,Dudley,West Midlands,15.4929577464789,
E00049901,Dudley,West Midlands,5.47945205479452,
E00049909,Dudley,West Midlands,9.12863070539419,
E00049988,Dudley,West Midlands,10.7883817427386,
E00051867,Walsall,West Midlands,6.16883116883117,
E00050808,Sandwell,West Midlands,7.69230769230769,
E00051048,Sandwell,West Midlands,10.6870229007634,
E00051863,Walsall,West Midlands,11.8773946360153,
E00050807,Sandwell,West Midlands,7.95847750865052,
E00050889,Sandwell,West Midlands,12.0915032679739,
E00051044,Sandwell,West Midlands,8.07692307692308,
E00050886,Sandwell,West Midlands,13.6,
E00050805,Sandwell,West Midlands,11.2403100775194,
E00051045,Sandwell,West Midlands,9.43396226415094,
E00050884,Sandwell,West Midlands,10.0746268656716,
E00048867,Coventry,West Midlands,11.5273775216138,
E00050882,Sandwell,West Midlands,11.1702127659574,
